track_id,track_name,album_name,album_id,popular,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
5HCyWlXZPP0y6Gqq8TgA20,STAY (with Justin Bieber),STAY (with Justin Bieber),4QLAtpLNUsHEYrcHXmMIZZ,True,0.365,0.717,9.0,-4.113,0.0,0.0521,0.102,0.0,0.467,0.204,171.827,audio_features,1CGFyZ5fSRo0DhIJOLdHVM,spotify:track:1CGFyZ5fSRo0DhIJOLdHVM,https://api.spotify.com/v1/tracks/1CGFyZ5fSRo0DhIJOLdHVM,https://api.spotify.com/v1/audio-analysis/1CGFyZ5fSRo0DhIJOLdHVM,252067.0,4.0
0tgVpDi06FyKpA1z0VMD4v,Perfect,÷ (Deluxe),3T4tUhGYeRNVUGevb0wThu,True,0.617,0.842,10.0,-4.062,0.0,0.034,0.00117,0.261,0.131,0.36,127.955,audio_features,73Mfgc0HTZeNCoNrDI46sJ,spotify:track:73Mfgc0HTZeNCoNrDI46sJ,https://api.spotify.com/v1/tracks/73Mfgc0HTZeNCoNrDI46sJ,https://api.spotify.com/v1/audio-analysis/73Mfgc0HTZeNCoNrDI46sJ,247213.0,4.0
5uCax9HTNlzGybIStD3vDh,Say You Won't Let Go,Back from the Edge,7oiJYvEJHsmYtrgviAVIBD,True,0.468,0.779,9.0,-4.839,1.0,0.0779,0.112,0.000373,0.101,0.26,173.799,audio_features,1yvMUkIOTeUNtNWlWRgANS,spotify:track:1yvMUkIOTeUNtNWlWRgANS,https://api.spotify.com/v1/tracks/1yvMUkIOTeUNtNWlWRgANS,https://api.spotify.com/v1/audio-analysis/1yvMUkIOTeUNtNWlWRgANS,217747.0,4.0
2Fxmhks0bxGSBdJ92vM42m,bad guy,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",0S0KGZnfBGSIssfF54WSJh,True,0.666,0.615,10.0,-4.995,1.0,0.0314,0.0663,0.0,0.111,0.161,113.978,audio_features,14hJ5tc1VCFMWhVn9axRTC,spotify:track:14hJ5tc1VCFMWhVn9axRTC,https://api.spotify.com/v1/tracks/14hJ5tc1VCFMWhVn9axRTC,https://api.spotify.com/v1/audio-analysis/14hJ5tc1VCFMWhVn9axRTC,214533.0,4.0
3USxtqRwSYz57Ewm6wWRMp,Heat Waves,Heat Waves,69K1zrf6TkXHdYUO8n2qVi,True,0.377,0.466,10.0,-6.927,1.0,0.0353,0.514,5.63e-05,0.0781,0.276,199.853,audio_features,4LWIp8HAFxpfg37mnxHqCS,spotify:track:4LWIp8HAFxpfg37mnxHqCS,https://api.spotify.com/v1/tracks/4LWIp8HAFxpfg37mnxHqCS,https://api.spotify.com/v1/audio-analysis/4LWIp8HAFxpfg37mnxHqCS,215813.0,4.0
34gCuhDGsG4bRPIf9bb02f,Thinking out Loud,x (Deluxe Edition),1xn54DMo2qIqBuMqHtUsFd,True,0.529,0.598,7.0,-7.085,1.0,0.0403,0.0268,0.0,0.15,0.373,169.959,audio_features,4Iz171BOalhbOxdlodJSJD,spotify:track:4Iz171BOalhbOxdlodJSJD,https://api.spotify.com/v1/tracks/4Iz171BOalhbOxdlodJSJD,https://api.spotify.com/v1/audio-analysis/4Iz171BOalhbOxdlodJSJD,225827.0,4.0
285pBltuF7vW8TeWk8hdRR,Lucid Dreams,Goodbye & Good Riddance,6tkjU4Umpo79wwkgPMV3nZ,True,0.626,0.524,3.0,-5.944,1.0,0.0422,0.0127,0.0,0.099,0.56,84.866,audio_features,1oiwANJpaXZxYkwvLWor4f,spotify:track:1oiwANJpaXZxYkwvLWor4f,https://api.spotify.com/v1/tracks/1oiwANJpaXZxYkwvLWor4f,https://api.spotify.com/v1/audio-analysis/1oiwANJpaXZxYkwvLWor4f,180400.0,4.0
3PfIrDoz19wz7qK7tYeu62,Don't Start Now,Future Nostalgia,7fJJK56U9fHixgO0HQkhtI,True,0.686,0.382,2.0,-6.68,1.0,0.0314,0.382,0.0,0.109,0.527,125.024,audio_features,7FUXL9fOmUeZFGXvL5cYkR,spotify:track:7FUXL9fOmUeZFGXvL5cYkR,https://api.spotify.com/v1/tracks/7FUXL9fOmUeZFGXvL5cYkR,https://api.spotify.com/v1/audio-analysis/7FUXL9fOmUeZFGXvL5cYkR,241893.0,3.0
6DCZcSspjsKoFjzjrWoCdn,God's Plan,Scorpion,1ATL5GLyefJaxhQzSPVrLX,True,0.555,0.662,11.0,-4.952,0.0,0.0827,0.125,0.0,0.111,0.356,148.128,audio_features,0AS63m1wHv9n4VVRizK6Hc,spotify:track:0AS63m1wHv9n4VVRizK6Hc,https://api.spotify.com/v1/tracks/0AS63m1wHv9n4VVRizK6Hc,https://api.spotify.com/v1/audio-analysis/0AS63m1wHv9n4VVRizK6Hc,208733.0,4.0
7MXVkk9YMctZqd1Srtv4MB,Starboy,Starboy,2ODvWsOgouMbaA5xf0RkJe,True,0.444,0.819,10.0,-4.078,0.0,0.341,0.106,0.0,0.107,0.747,82.695,audio_features,48DKpTEVJ2pAjxQbWTad3q,spotify:track:48DKpTEVJ2pAjxQbWTad3q,https://api.spotify.com/v1/tracks/48DKpTEVJ2pAjxQbWTad3q,https://api.spotify.com/v1/audio-analysis/48DKpTEVJ2pAjxQbWTad3q,187973.0,4.0
0u2P5u6lvoDfwTYjAADbn4,lovely (with Khalid),lovely (with Khalid),2sBB17RXTamvj7Ncps15AK,True,0.615,0.414,7.0,-9.826,1.0,0.0304,0.798,0.0,0.135,0.536,95.776,audio_features,1Tt5Leqvv6OawH2jth05Rw,spotify:track:1Tt5Leqvv6OawH2jth05Rw,https://api.spotify.com/v1/tracks/1Tt5Leqvv6OawH2jth05Rw,https://api.spotify.com/v1/audio-analysis/1Tt5Leqvv6OawH2jth05Rw,199013.0,4.0
