track_id,track_name,album_name,album_id,popular,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
3HWzoMvoF3TQfYg4UPszDq,Truth Hurts,Cuz I Love You (Super Deluxe),2KJjOBX280F3hZZE1xO33O,True,0.715,0.624,4,-3.046,0,0.114,0.11,0.0,0.123,0.412,158.087,audio_features,3HWzoMvoF3TQfYg4UPszDq,spotify:track:3HWzoMvoF3TQfYg4UPszDq,https://api.spotify.com/v1/tracks/3HWzoMvoF3TQfYg4UPszDq,https://api.spotify.com/v1/audio-analysis/3HWzoMvoF3TQfYg4UPszDq,173325,4
21jGcNKet2qwijlDFuPiPb,Circles,Hollywood's Bleeding,4g1ZRSobMefqF6nelkgibi,True,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,audio_features,21jGcNKet2qwijlDFuPiPb,spotify:track:21jGcNKet2qwijlDFuPiPb,https://api.spotify.com/v1/tracks/21jGcNKet2qwijlDFuPiPb,https://api.spotify.com/v1/audio-analysis/21jGcNKet2qwijlDFuPiPb,215280,4
27rdGxbavYJeBphck5MZAF,Nothing Breaks Like a Heart (feat. Miley Cyrus),Nothing Breaks Like a Heart (feat. Miley Cyrus),2hBfao8GWZwHlUGDB8HVQO,True,0.601,0.794,7,-5.844,0,0.0671,0.00987,1.36e-06,0.388,0.244,114.066,audio_features,27rdGxbavYJeBphck5MZAF,spotify:track:27rdGxbavYJeBphck5MZAF,https://api.spotify.com/v1/tracks/27rdGxbavYJeBphck5MZAF,https://api.spotify.com/v1/audio-analysis/27rdGxbavYJeBphck5MZAF,217467,4
2vXKRlJBXyOcvZYTdNeckS,Lost in the Fire (feat. The Weeknd),Hyperion,0JA38Ekhsv43y2lBj5GQkQ,True,0.658,0.671,2,-12.21,1,0.0363,0.0933,0.000927,0.115,0.166,100.966,audio_features,2vXKRlJBXyOcvZYTdNeckS,spotify:track:2vXKRlJBXyOcvZYTdNeckS,https://api.spotify.com/v1/tracks/2vXKRlJBXyOcvZYTdNeckS,https://api.spotify.com/v1/audio-analysis/2vXKRlJBXyOcvZYTdNeckS,202093,4
6oJ6le65B3SEqPwMRNXWjY,Higher Love,Higher Love,4wquJImu8RtyEuDtIAsfcE,True,0.693,0.678,8,-7.159,1,0.0324,0.0151,5.71e-06,0.101,0.404,103.952,audio_features,6oJ6le65B3SEqPwMRNXWjY,spotify:track:6oJ6le65B3SEqPwMRNXWjY,https://api.spotify.com/v1/tracks/6oJ6le65B3SEqPwMRNXWjY,https://api.spotify.com/v1/audio-analysis/6oJ6le65B3SEqPwMRNXWjY,228267,4
6UnCGAEmrbGIOSmGRZQ1M2,Light On,Heard It In A Past Life,5AHWNPo3gllDmixgAoFru4,True,0.657,0.569,2,-6.287,1,0.0542,0.201,1.38e-05,0.126,0.399,102.054,audio_features,6UnCGAEmrbGIOSmGRZQ1M2,spotify:track:6UnCGAEmrbGIOSmGRZQ1M2,https://api.spotify.com/v1/tracks/6UnCGAEmrbGIOSmGRZQ1M2,https://api.spotify.com/v1/audio-analysis/6UnCGAEmrbGIOSmGRZQ1M2,233880,4
6KgBpzTuTRPebChN0VTyzV,Good as Hell,Cuz I Love You (Super Deluxe),7hBV0wo7cDHZQLYnuOJ312,True,0.682,0.919,0,-3.18,0,0.0875,0.256,0.0,0.442,0.535,95.982,audio_features,6KgBpzTuTRPebChN0VTyzV,spotify:track:6KgBpzTuTRPebChN0VTyzV,https://api.spotify.com/v1/tracks/6KgBpzTuTRPebChN0VTyzV,https://api.spotify.com/v1/audio-analysis/6KgBpzTuTRPebChN0VTyzV,159736,4
6QQtHdz4PNJWQX4nrAQGC9,Slide Away,SHE IS COMING,45wbw92Z6V8G8iPKFzSEPN,True,0.534,0.538,5,-6.673,1,0.0327,0.173,2.82e-06,0.248,0.289,148.016,audio_features,6QQtHdz4PNJWQX4nrAQGC9,spotify:track:6QQtHdz4PNJWQX4nrAQGC9,https://api.spotify.com/v1/tracks/6QQtHdz4PNJWQX4nrAQGC9,https://api.spotify.com/v1/audio-analysis/6QQtHdz4PNJWQX4nrAQGC9,233654,4
5itOtNx0WxtJmi1TQ3RuRd,Giant (with Rag'n'Bone Man),Giant (with Rag'n'Bone Man),4PwXTHenZZx7ebgsnTM65K,True,0.807,0.887,1,-4.311,0,0.0361,0.016,0.000503,0.0811,0.606,122.015,audio_features,5itOtNx0WxtJmi1TQ3RuRd,spotify:track:5itOtNx0WxtJmi1TQ3RuRd,https://api.spotify.com/v1/tracks/5itOtNx0WxtJmi1TQ3RuRd,https://api.spotify.com/v1/audio-analysis/5itOtNx0WxtJmi1TQ3RuRd,229184,4
1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,Lover,1NAmidJlEaVgA3MpcPFYGq,True,0.552,0.702,9,-5.707,1,0.157,0.117,2.06e-05,0.105,0.564,169.994,audio_features,1BxfuPKGuaTgP7aM0Bbdwr,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,https://api.spotify.com/v1/tracks/1BxfuPKGuaTgP7aM0Bbdwr,https://api.spotify.com/v1/audio-analysis/1BxfuPKGuaTgP7aM0Bbdwr,178427,4
0DiDStADDVh3SvAsoJAFMk,Only Human,Happiness Begins,1Uf67JAtkVWfdydzFFqNF2,True,0.795,0.496,0,-5.883,1,0.0722,0.108,0.0,0.0645,0.874,94.01,audio_features,0DiDStADDVh3SvAsoJAFMk,spotify:track:0DiDStADDVh3SvAsoJAFMk,https://api.spotify.com/v1/tracks/0DiDStADDVh3SvAsoJAFMk,https://api.spotify.com/v1/audio-analysis/0DiDStADDVh3SvAsoJAFMk,183000,4
6TqXcAFInzjp0bODyvrWEq,Talk (feat. Disclosure),Free Spirit,6KT8x5oqZJl9CcnM66hddo,True,0.9,0.4,0,-8.575,1,0.127,0.0516,0.0,0.0599,0.346,135.984,audio_features,6TqXcAFInzjp0bODyvrWEq,spotify:track:6TqXcAFInzjp0bODyvrWEq,https://api.spotify.com/v1/tracks/6TqXcAFInzjp0bODyvrWEq,https://api.spotify.com/v1/audio-analysis/6TqXcAFInzjp0bODyvrWEq,197573,4
7tFiyTwD0nx5a1eklYtX2J,Bohemian Rhapsody - Remastered 2011,A Night At The Opera (Deluxe Remastered Version),6X9k3hSsvQck2OfKYdBbXr,True,0.392,0.402,0,-9.961,0,0.0536,0.288,0.0,0.243,0.228,143.883,audio_features,7tFiyTwD0nx5a1eklYtX2J,spotify:track:7tFiyTwD0nx5a1eklYtX2J,https://api.spotify.com/v1/tracks/7tFiyTwD0nx5a1eklYtX2J,https://api.spotify.com/v1/audio-analysis/7tFiyTwD0nx5a1eklYtX2J,354320,4
7qvsl2pYzrsYgPeFBN5jxp,Juicy,Juicy,4gr1eiDfKDgoXT9HX2EdNT,True,0.786,0.658,0,-2.61,1,0.0661,0.0856,0.0,0.0689,0.458,170.037,audio_features,7qvsl2pYzrsYgPeFBN5jxp,spotify:track:7qvsl2pYzrsYgPeFBN5jxp,https://api.spotify.com/v1/tracks/7qvsl2pYzrsYgPeFBN5jxp,https://api.spotify.com/v1/audio-analysis/7qvsl2pYzrsYgPeFBN5jxp,202333,4
2tnVG71enUj33Ic2nFN6kZ,Ride It,Ride It,4zOhjJfe0dwqsNdDYk622E,True,0.88,0.751,7,-4.258,0,0.0874,0.177,6.43e-05,0.106,0.884,117.948,audio_features,2tnVG71enUj33Ic2nFN6kZ,spotify:track:2tnVG71enUj33Ic2nFN6kZ,https://api.spotify.com/v1/tracks/2tnVG71enUj33Ic2nFN6kZ,https://api.spotify.com/v1/audio-analysis/2tnVG71enUj33Ic2nFN6kZ,157606,4
